"SpecName","PalmTribe","accGenus","accSpecies","Acaulescent","Erect","MaxStemHeight_m","AverageFruitLength_cm"
"Chamaedorea pauciflora","Chamaedoreeae","Chamaedorea","pauciflora",0,1,1.09861228866811,0.854415328156068
"Chamaedorea pedunculata","Chamaedoreeae","Chamaedorea","pedunculata",0,1,1.38629436111989,0.559615787935423
"Chamaedorea pinnatifrons","Chamaedoreeae","Chamaedorea","pinnatifrons",0,1,1.70474809223843,0.810930216216329
"Chamaedorea piscifolia","Chamaedoreeae","Chamaedorea","piscifolia",0,1,0.916290731874155,0.78845736036427
"Chamaedorea pittieri","Chamaedoreeae","Chamaedorea","pittieri",0,1,1.09861228866811,0.693147180559945
"Chamaedorea plumosa","Chamaedoreeae","Chamaedorea","plumosa",0,1,1.6094379124341,0.741937344729377
"Chamaedorea pochutlensis","Chamaedoreeae","Chamaedorea","pochutlensis",0,1,1.79175946922805,0.854415328156068
"Chamaedorea ponderosa","Chamaedoreeae","Chamaedorea","ponderosa",0,1,1.6094379124341,0.587786664902119
"Chamaedorea pumila","Chamaedoreeae","Chamaedorea","pumila",0,1,0.405465108108164,0.587786664902119
"Chamaedorea pygmaea","Chamaedoreeae","Chamaedorea","pygmaea",0,1,0.559615787935423,0.53062825106217
"Chamaedorea queroana","Chamaedoreeae","Chamaedorea","queroana",0,1,0.693147180559945,0.8754687373539
"Chamaedorea radicalis","Chamaedoreeae","Chamaedorea","radicalis",0,1,1.6094379124341,0.78845736036427
"Chamaedorea recurvata","Chamaedoreeae","Chamaedorea","recurvata",0,1,1.25276296849537,0.573800422927379
"Chamaedorea rhizomatosa","Chamaedoreeae","Chamaedorea","rhizomatosa",0,1,1.25276296849537,NA
"Chamaedorea ricardoi","Chamaedoreeae","Chamaedorea","ricardoi",0,1,2.19722457733622,1.14740245283754
"Chamaedorea rigida","Chamaedoreeae","Chamaedorea","rigida",0,1,1.09861228866811,0.559615787935423
"Chamaedorea robertii","Chamaedoreeae","Chamaedorea","robertii",0,1,0.405465108108164,0.53062825106217
"Chamaedorea rojasiana","Chamaedoreeae","Chamaedorea","rojasiana",0,1,0.693147180559945,0.587786664902119
"Chamaedorea rosibeliae","Chamaedoreeae","Chamaedorea","rosibeliae",0,1,NA,NA
"Chamaedorea rossteniorum","Chamaedoreeae","Chamaedorea","rossteniorum",1,0,0.405465108108164,0.8754687373539
"Chamaedorea sartorii","Chamaedoreeae","Chamaedorea","sartorii",0,1,1.6094379124341,0.717839793150317
"Chamaedorea scheryi","Chamaedoreeae","Chamaedorea","scheryi",1,0,0.916290731874155,0.470003629245736
"Chamaedorea schiedeana","Chamaedoreeae","Chamaedorea","schiedeana",0,1,1.6094379124341,0.559615787935423
"Chamaedorea schippii","Chamaedoreeae","Chamaedorea","schippii",0,1,1.38629436111989,0.587786664902119
"Chamaedorea seifrizii","Chamaedoreeae","Chamaedorea","seifrizii",0,1,0.22314355131421,0.587786664902119
"Chamaedorea serpens","Chamaedoreeae","Chamaedorea","serpens",0,1,0.916290731874155,NA
"Chamaedorea simplex","Chamaedoreeae","Chamaedorea","simplex",0,1,0.693147180559945,0.717839793150317
"Chamaedorea skutchii","Chamaedoreeae","Chamaedorea","skutchii",0,1,1.25276296849537,0.693147180559945
"Chamaedorea smithii","Chamaedoreeae","Chamaedorea","smithii",0,1,1.09861228866811,0.641853886172395
"Chamaedorea stenocarpa","Chamaedoreeae","Chamaedorea","stenocarpa",1,0,0,0.53062825106217
"Chamaedorea stolonifera","Chamaedoreeae","Chamaedorea","stolonifera",0,1,1.09861228866811,0.587786664902119
"Chamaedorea stricta","Chamaedoreeae","Chamaedorea","stricta",0,1,0.916290731874155,0.587786664902119
"Chamaedorea subjectifolia","Chamaedoreeae","Chamaedorea","subjectifolia",0,1,1.50407739677627,0.641853886172395
"Chamaedorea tenerrima","Chamaedoreeae","Chamaedorea","tenerrima",0,1,0.916290731874155,0.500775287912489
"Chamaedorea tepejilote","Chamaedoreeae","Chamaedorea","tepejilote",0,1,2.07944154167984,0.916290731874155
"Chamaedorea tuerckheimii","Chamaedoreeae","Chamaedorea","tuerckheimii",0,1,0.693147180559945,0.693147180559945
"Chamaedorea undulatifolia","Chamaedoreeae","Chamaedorea","undulatifolia",0,1,0.693147180559945,0.587786664902119
"Chamaedorea verapazensis","Chamaedoreeae","Chamaedorea","verapazensis",0,1,1.09861228866811,0.741937344729377
"Chamaedorea verecunda","Chamaedoreeae","Chamaedorea","verecunda",0,1,0.559615787935423,0.693147180559945
"Chamaedorea volcanensis","Chamaedoreeae","Chamaedorea","volcanensis",0,1,0.693147180559945,0.78845736036427
"Chamaedorea vulgata","Chamaedoreeae","Chamaedorea","vulgata",0,1,1.09861228866811,0.615185639090233
"Chamaedorea warscewiczii","Chamaedoreeae","Chamaedorea","warscewiczii",0,1,1.6094379124341,0.832909122935104
"Chamaedorea whitelockiana","Chamaedoreeae","Chamaedorea","whitelockiana",0,1,1.09861228866811,0.559615787935423
"Chamaedorea woodsoniana","Chamaedoreeae","Chamaedorea","woodsoniana",0,1,2.56494935746154,1.09861228866811
"Chamaedorea zamorae","Chamaedoreeae","Chamaedorea","zamorae",0,1,1.38629436111989,0.810930216216329
"Chambeyronia lepidota","Areceae","Chambeyronia","lepidota",0,1,2.77258872223978,1.38629436111989
"Chambeyronia macrocarpa","Areceae","Chambeyronia","macrocarpa",0,1,3.04452243772342,1.70474809223843
"Chelyocarpus chuco","Cryosophileae","Chelyocarpus","chuco",0,1,2.56494935746154,1.01160091167848
"Chelyocarpus dianeurus","Cryosophileae","Chelyocarpus","dianeurus",0,1,2.77258872223978,1.04731899428056
"Chelyocarpus repens","Cryosophileae","Chelyocarpus","repens",0,1,0.693147180559945,1.25276296849537
"Chelyocarpus ulei","Cryosophileae","Chelyocarpus","ulei",0,1,2.19722457733622,1.04731899428056
"Chuniophoenix hainanensis","Chuniophoeniceae","Chuniophoenix","hainanensis",0,1,1.79175946922805,1.25276296849537
"Chuniophoenix humilis","Chuniophoeniceae","Chuniophoenix","humilis",0,1,NA,0.955511445027436
"Chuniophoenix nana","Chuniophoeniceae","Chuniophoenix","nana",0,1,1.09861228866811,0.955511445027436
"Clinosperma bracteale","Areceae","Clinosperma","bracteale",0,1,2.77258872223978,0.693147180559945
"Clinosperma lanuginosa","Areceae","Clinosperma","lanuginosa",0,1,1.94591014905531,1.17865499634165
"Clinosperma macrocarpa","Areceae","Clinosperma","macrocarpa",0,1,2.77258872223978,1.55814461804655
"Clinosperma vaginata","Areceae","Clinosperma","vaginata",0,1,1.79175946922805,0.955511445027436
"Clinostigma carolinense","Areceae","Clinostigma","carolinense",0,1,NA,NA
"Clinostigma collegarum","Areceae","Clinostigma","collegarum",0,1,2.83321334405622,0.78845736036427
"Clinostigma exorrhizum","Areceae","Clinostigma","exorrhizum",0,1,3.04452243772342,0.405465108108164
"Clinostigma gronophyllum","Areceae","Clinostigma","gronophyllum",0,1,3.13549421592915,0.615185639090233
"Clinostigma haerestigma","Areceae","Clinostigma","haerestigma",0,1,2.35137525716348,NA
"Clinostigma harlandii","Areceae","Clinostigma","harlandii",0,1,2.77258872223978,0.559615787935423
"Clinostigma onchorhynchum","Areceae","Clinostigma","onchorhynchum",0,1,2.77258872223978,0.916290731874155
"Clinostigma ponapense","Areceae","Clinostigma","ponapense",0,1,3.04452243772342,1.16315080980568
"Clinostigma samoense","Areceae","Clinostigma","samoense",0,1,3.25809653802148,0.854415328156068
"Clinostigma savoryanum","Areceae","Clinostigma","savoryanum",0,1,2.83321334405622,0.916290731874155
"Clinostigma warburgii","Areceae","Clinostigma","warburgii",0,1,3.04452243772342,NA
"Coccothrinax acunana","Cryosophileae","Coccothrinax","acunana",0,1,NA,NA
"Coccothrinax alexandri","Cryosophileae","Coccothrinax","alexandri",0,1,3.43398720448515,NA
"Coccothrinax alta","Cryosophileae","Coccothrinax","alta",0,1,2.39789527279837,NA
"Coccothrinax argentata","Cryosophileae","Coccothrinax","argentata",0,1,2.39789527279837,0.741937344729377
"Coccothrinax argentea","Cryosophileae","Coccothrinax","argentea",0,1,2.77258872223978,0.78845736036427
"Coccothrinax baracoensis","Cryosophileae","Coccothrinax","baracoensis",0,1,NA,NA
"Coccothrinax barbadensis","Cryosophileae","Coccothrinax","barbadensis",0,1,2.77258872223978,0.641853886172395
"Coccothrinax bermudezii","Cryosophileae","Coccothrinax","bermudezii",0,1,1.38629436111989,NA
"Coccothrinax borhidiana","Cryosophileae","Coccothrinax","borhidiana",0,1,2.07944154167984,0.587786664902119
"Coccothrinax boschiana","Cryosophileae","Coccothrinax","boschiana",0,1,2.56494935746154,NA
"Coccothrinax camagueyana","Cryosophileae","Coccothrinax","camagueyana",0,1,NA,NA
"Coccothrinax clarensis","Cryosophileae","Coccothrinax","clarensis",0,1,NA,NA
"Coccothrinax concolor","Cryosophileae","Coccothrinax","concolor",0,1,NA,NA
"Coccothrinax crinita","Cryosophileae","Coccothrinax","crinita",0,1,2.39789527279837,0.854415328156068
"Coccothrinax cupularis","Cryosophileae","Coccothrinax","cupularis",0,1,NA,NA
"Coccothrinax ekmanii","Cryosophileae","Coccothrinax","ekmanii",0,1,2.77258872223978,0.438254930931155
"Coccothrinax elegans","Cryosophileae","Coccothrinax","elegans",0,1,NA,NA
"Coccothrinax fagildei","Cryosophileae","Coccothrinax","fagildei",0,1,NA,NA
"Coccothrinax fragrans","Cryosophileae","Coccothrinax","fragrans",0,1,2.19722457733622,0.438254930931155
"Coccothrinax garciana","Cryosophileae","Coccothrinax","garciana",0,1,NA,NA
"Coccothrinax gracilis","Cryosophileae","Coccothrinax","gracilis",0,1,2.39789527279837,0.53062825106217
"Coccothrinax guantanamensis","Cryosophileae","Coccothrinax","guantanamensis",0,1,0.916290731874155,NA
"Coccothrinax gundlachii","Cryosophileae","Coccothrinax","gundlachii",0,1,2.39789527279837,0.765467842139571
"Coccothrinax hioramii","Cryosophileae","Coccothrinax","hioramii",0,1,2.56494935746154,0.693147180559945
"Coccothrinax inaguensis","Cryosophileae","Coccothrinax","inaguensis",0,1,1.94591014905531,0.810930216216329
"Coccothrinax jamaicensis","Cryosophileae","Coccothrinax","jamaicensis",0,1,2.19722457733622,0.832909122935104
"Coccothrinax leonis","Cryosophileae","Coccothrinax","leonis",0,1,NA,NA
"Coccothrinax litoralis","Cryosophileae","Coccothrinax","litoralis",0,1,2.56494935746154,0.506817602368452
"Coccothrinax macroglossa","Cryosophileae","Coccothrinax","macroglossa",0,1,NA,NA
"Coccothrinax microphylla","Cryosophileae","Coccothrinax","microphylla",0,1,NA,NA
"Coccothrinax miraguama","Cryosophileae","Coccothrinax","miraguama",0,1,2.77258872223978,0.819779831493311
"Coccothrinax moaensis","Cryosophileae","Coccothrinax","moaensis",0,1,NA,NA
"Coccothrinax montana","Cryosophileae","Coccothrinax","montana",0,1,NA,NA
"Coccothrinax munizii","Cryosophileae","Coccothrinax","munizii",0,1,2.56494935746154,NA
"Coccothrinax muricata","Cryosophileae","Coccothrinax","muricata",0,1,NA,NA
"Coccothrinax nipensis","Cryosophileae","Coccothrinax","nipensis",0,1,NA,NA
"Coccothrinax orientalis","Cryosophileae","Coccothrinax","orientalis",0,1,NA,NA
"Coccothrinax pauciramosa","Cryosophileae","Coccothrinax","pauciramosa",0,1,2.77258872223978,0.667829372575655
"Coccothrinax proctorii","Cryosophileae","Coccothrinax","proctorii",0,1,2.19722457733622,0.693147180559945
"Coccothrinax pseudorigida","Cryosophileae","Coccothrinax","pseudorigida",0,1,NA,NA
"Coccothrinax pumila","Cryosophileae","Coccothrinax","pumila",0,1,NA,NA
"Coccothrinax readii","Cryosophileae","Coccothrinax","readii",0,1,1.94591014905531,0.649717622632609
"Coccothrinax rigida","Cryosophileae","Coccothrinax","rigida",0,1,NA,0.53062825106217
"Coccothrinax salvatoris","Cryosophileae","Coccothrinax","salvatoris",0,1,2.19722457733622,0.500775287912489
"Coccothrinax saxicola","Cryosophileae","Coccothrinax","saxicola",0,1,NA,NA
"Coccothrinax scoparia","Cryosophileae","Coccothrinax","scoparia",0,1,2.56494935746154,NA
"Coccothrinax spissa","Cryosophileae","Coccothrinax","spissa",0,1,2.19722457733622,0.765467842139571
"Coccothrinax torrida","Cryosophileae","Coccothrinax","torrida",0,1,2.19722457733622,1.98787434815435
"Coccothrinax trinitensis","Cryosophileae","Coccothrinax","trinitensis",0,1,NA,NA
"Coccothrinax victorini","Cryosophileae","Coccothrinax","victorini",0,1,NA,NA
"Coccothrinax yunquensis","Cryosophileae","Coccothrinax","yunquensis",0,1,NA,NA
"Coccothrinax yuraguana","Cryosophileae","Coccothrinax","yuraguana",0,1,2.19722457733622,NA
"Cocos nucifera","Cocoseae","Cocos","nucifera",0,1,3.58351893845611,3.15700042115011
"Colpothrinax aphanopetala","Trachycarpeae","Colpothrinax","aphanopetala",0,1,3.04452243772342,1.04731899428056
"Colpothrinax cookii","Trachycarpeae","Colpothrinax","cookii",0,1,3.04452243772342,1.01160091167848
"Colpothrinax wrightii","Trachycarpeae","Colpothrinax","wrightii",0,1,2.77258872223978,0.810930216216329
"Copernicia alba","Trachycarpeae","Copernicia","alba",0,1,3.43398720448515,0.916290731874155
"Copernicia baileyana","Trachycarpeae","Copernicia","baileyana",0,1,3.04452243772342,1.11514159061932
"Copernicia berteroana","Trachycarpeae","Copernicia","berteroana",0,1,2.39789527279837,1.09861228866811
"Copernicia brittonorum","Trachycarpeae","Copernicia","brittonorum",0,1,2.56494935746154,0.854415328156068
"Copernicia burretiana","Trachycarpeae","Copernicia","burretiana",0,1,NA,NA
"Copernicia cowellii","Trachycarpeae","Copernicia","cowellii",0,1,1.25276296849537,0.916290731874155
"Copernicia curbeloi","Trachycarpeae","Copernicia","curbeloi",0,1,NA,1.02961941718116
"Copernicia curtissii","Trachycarpeae","Copernicia","curtissii",0,1,2.07944154167984,NA
"Copernicia ekmanii","Trachycarpeae","Copernicia","ekmanii",0,1,2.56494935746154,1.09861228866811
"Copernicia fallaensis","Trachycarpeae","Copernicia","fallaensis",0,1,3.04452243772342,NA
"Copernicia gigas","Trachycarpeae","Copernicia","gigas",0,1,3.04452243772342,1.1314021114911
"Copernicia glabrescens","Trachycarpeae","Copernicia","glabrescens",0,1,1.94591014905531,1.04731899428056
"Copernicia hospita","Trachycarpeae","Copernicia","hospita",0,1,2.19722457733622,1.04731899428056
"Copernicia humicola","Trachycarpeae","Copernicia","humicola",0,1,NA,NA
"Copernicia longiglossa","Trachycarpeae","Copernicia","longiglossa",0,1,NA,NA
"Copernicia macroglossa","Trachycarpeae","Copernicia","macroglossa",0,1,2.31253542384721,1.01160091167848
"Copernicia molineti","Trachycarpeae","Copernicia","molinetii",0,1,NA,NA
"Copernicia occidentalis","Trachycarpeae","Copernicia","occidentalis",0,1,NA,NA
"Copernicia oxycalyx","Trachycarpeae","Copernicia","oxycalyx",0,1,NA,NA
"Copernicia prunifera","Trachycarpeae","Copernicia","prunifera",0,1,2.77258872223978,1.30833281965018
"Copernicia rigida","Trachycarpeae","Copernicia","rigida",0,1,2.77258872223978,1.02961941718116
"Copernicia roigii","Trachycarpeae","Copernicia","roigii",0,1,NA,NA
"Copernicia shaferi","Trachycarpeae","Copernicia","shaferi",0,1,NA,NA
"Copernicia sueroana","Trachycarpeae","Copernicia","sueroana",0,1,NA,NA
"Copernicia tectorum","Trachycarpeae","Copernicia","tectorum",0,1,2.39789527279837,1.32175583998232
"Copernicia textilis","Trachycarpeae","Copernicia","textilis",0,1,NA,NA
"Copernicia vespertilionum","Trachycarpeae","Copernicia","vespertilionum",0,1,NA,NA
"Copernicia yarey","Trachycarpeae","Copernicia","yarey",0,1,2.19722457733622,NA
"Corypha lecomtei","Corypheae","Corypha","lecomtei",0,1,1.79175946922805,2.14006616349627
"Corypha microclada","Corypheae","Corypha","microclada",0,1,NA,NA
"Corypha taliera","Corypheae","Corypha","taliera",0,1,2.39789527279837,1.6094379124341
"Corypha umbraculifera","Corypheae","Corypha","umbraculifera",0,1,3.25809653802148,1.6094379124341
"Corypha utan","Corypheae","Corypha","utan",0,1,3.43398720448515,1.25276296849537
"Cryosophila bartlettii","Cryosophileae","Cryosophila","bartlettii",0,1,NA,NA
"Cryosophila cookii","Cryosophileae","Cryosophila","cookii",0,1,2.70805020110221,1.09861228866811
"Cryosophila grayumii","Cryosophileae","Cryosophila","grayumii",0,1,1.79175946922805,0.955511445027436
"Cryosophila guagara","Cryosophileae","Cryosophila","guagara",0,1,2.39789527279837,0.974559639998131
"Cryosophila kalbreyeri","Cryosophileae","Cryosophila","kalbreyeri",0,1,1.79175946922805,0.936093359170335
"Cryosophila macrocarpa","Cryosophileae","Cryosophila","macrocarpa",0,1,1.79175946922805,1.47017584510059
"Cryosophila nana","Cryosophileae","Cryosophila","nana",0,1,1.79175946922805,0.936093359170335
"Cryosophila stauracantha","Cryosophileae","Cryosophila","stauracantha",0,1,2.39789527279837,0.810930216216329
"Cryosophila warscewiczii","Cryosophileae","Cryosophila","warscewiczii",0,1,2.56494935746154,1.19392246847243
"Cryosophila williamsii","Cryosophileae","Cryosophila","williamsii",0,1,2.07944154167984,0.936093359170335
"Cyphokentia cerifera","Areceae","Cyphokentia","cerifera",0,1,3.04452243772342,0.78845736036427
"Cyphokentia macrostachya","Areceae","Cyphokentia","macrostachya",0,1,2.77258872223978,0.810930216216329
"Cyphophoenix alba","Areceae","Cyphophoenix","alba",0,1,2.39789527279837,0.955511445027436
"Cyphophoenix elegans","Areceae","Cyphophoenix","elegans",0,1,2.77258872223978,1.08180517035173
"Cyphophoenix fulcita","Areceae","Cyphophoenix","fulcita",0,1,2.63905732961526,1.19392246847243
"Cyphophoenix nucele","Areceae","Cyphophoenix","nucele",0,1,2.77258872223978,1.1314021114911
"Cyphosperma balansae","Areceae","Cyphosperma","balansae",0,1,2.77258872223978,0.810930216216329
"Cyphosperma naboutinense","Areceae","Cyphosperma","naboutinense",0,1,NA,0.832909122935104
"Cyphosperma tanga","Areceae","Cyphosperma","tanga",0,1,1.79175946922805,0.641853886172395
"Cyphosperma trichospadix","Areceae","Cyphosperma","trichospadix",0,1,2.07944154167984,1.04731899428056
"Cyphosperma voutmelense","Areceae","Cyphosperma","voutmelense",0,1,NA,1.19392246847243
"Cyrtostachys bakeri","Areceae","Cyrtostachys","bakeri",0,1,3.25809653802148,0.854415328156068
"Cyrtostachys barbata","Areceae","Cyrtostachys","barbata",0,1,3.25809653802148,0.78845736036427
"Cyrtostachys elegans","Areceae","Cyrtostachys","elegans",0,1,3.04452243772342,0.896088024556636
"Cyrtostachys excelsa","Areceae","Cyrtostachys","excelsa",0,1,3.25809653802148,NA
"Cyrtostachys glauca","Areceae","Cyrtostachys","glauca",0,1,3.11794990627824,0.693147180559945
"Cyrtostachys loriae","Areceae","Cyrtostachys","loriae",0,1,3.43398720448515,0.78845736036427
"Cyrtostachys renda","Areceae","Cyrtostachys","renda",0,1,3.04452243772342,0.641853886172395
"Daemonorops acamptostachys","Calameae","Daemonorops","acamptostachys",1,0,1.09861228866811,0.587786664902119
"Daemonorops acehensis","Calameae","Daemonorops","acehensis",0,0,1.79175946922805,1.16315080980568
"Daemonorops affinis","Calameae","Daemonorops","affinis",0,0,NA,NA
"Daemonorops angustifolia","Calameae","Daemonorops","angustifolia",0,0,3.93182563272433,1.02961941718116
"Daemonorops aruensis","Calameae","Daemonorops","aruensis",0,0,NA,NA
"Daemonorops asteracantha","Calameae","Daemonorops","asteracantha",0,0,2.39789527279837,0.693147180559945
"Daemonorops atra","Calameae","Daemonorops","atra",0,2,2.77258872223978,0.936093359170335
"Daemonorops aurea","Calameae","Daemonorops","aurea",0,0,3.04452243772342,0.916290731874155
"Daemonorops banggiensis","Calameae","Daemonorops","banggiensis",0,0,1.38629436111989,0.693147180559945
"Daemonorops beguinii","Calameae","Daemonorops","beguinii",0,0,3.93182563272433,0.955511445027436
